codPostalOcurrencia,año,mes,cant_codpostal
Q8312AVB,2022.0,9,4
Q8312AVB,2022.0,10,9
Q8312AVB,2022.0,11,2
Q8312AVB,2022.0,12,4
Q8312AVB,2023.0,1,4
Q8312AVB,2023.0,2,7
Q8312AVB,2023.0,3,3
Q8312AVB,2023.0,4,4
Q8312AVC,2022.0,1,1
Q8312AVC,2022.0,2,1
Q8312AVC,2022.0,4,1
Q8312AVC,2022.0,6,2
Q8312AVC,2022.0,7,2
Q8312AVC,2022.0,8,2
Q8312AVC,2022.0,11,2
Q8312AVC,2022.0,12,1
Q8312AVC,2023.0,1,1
Q8312AVC,2023.0,2,3
Q8312AVC,2023.0,3,2
Q8312NNN,2022.0,11,1
Q8313ABA,2022.0,7,1
Q8313ACB,2022.0,3,3
Q8313ACB,2022.0,4,2
Q8313ACB,2022.0,5,2
Q8313ACB,2022.0,6,4
Q8313ACB,2022.0,7,2
Q8313ACB,2022.0,9,2
Q8313ACB,2022.0,10,2
Q8313ACB,2022.0,11,3
Q8313ACB,2023.0,3,1
Q8313ADA,2022.0,7,2
Q8313ADA,2022.0,9,1
Q8313ADA,2022.0,11,1
Q8313AQA,2022.0,3,2
Q8313AQA,2022.0,5,3
Q8313AQA,2022.0,6,1
Q8313AQA,2022.0,11,1
Q8313BCA,2022.0,6,1
Q8313BCA,2022.0,8,1
Q8313BCA,2022.0,10,1
Q8313BCA,2022.0,12,1
Q8313BCA,2023.0,1,1
Q8313DDD,2022.0,2,1
Q8313XAA,2022.0,3,1
Q8313XAA,2022.0,5,1
Q8313XAA,2022.0,11,1
Q8313XAA,2023.0,3,2
Q8313XAC,2023.0,3,1
Q8313XAF,2022.0,3,1
Q8313XAF,2022.0,5,1
Q8313XAH,2022.0,11,1
Q8314AAD,2022.0,7,1
Q8314AGB,2022.0,6,1
Q8314AGB,2023.0,2,1
Q8314AGB,2023.0,3,1
Q8315ACB,2022.0,6,2
Q8315ACB,2023.0,4,1
Q8315AHJ,2022.0,8,1
Q8315AMA,2022.0,9,1
Q8315AVG,2022.0,5,1
Q8315AXA,2022.0,1,1
Q8315BLA,2022.0,9,1
Q8315BOA,2022.0,3,1
Q8315CDE,2022.0,1,3
Q8315CIA,2022.0,1,2
Q8315CME,2022.0,1,1
Q8315CME,2022.0,4,3
Q8315CME,2022.0,11,1
Q8315CXA,2022.0,6,1
Q8316ACE,2022.0,6,1
Q8316ACE,2022.0,9,1
Q8316ACS,2022.0,12,1
Q8316AEH,2022.0,7,1
Q8316AFC,2022.0,1,1
Q8316AFC,2022.0,3,1
Q8316AMA,2022.0,8,1
Q8316AOS,2023.0,4,1
Q8316AOT,2022.0,7,1
Q8316AOT,2022.0,8,1
Q8316APF,2022.0,3,1
Q8316APF,2022.0,5,1
Q8316APF,2022.0,9,1
Q8316APF,2023.0,3,1
Q8316ARG,2023.0,1,1
Q8316ASE,2023.0,1,1
Q8316ASR,2022.0,10,1
Q8316AZB,2022.0,11,1
Q8316BCR,2022.0,6,1
Q8316BCR,2023.0,2,1
Q8316BHC,2022.0,3,1
Q8316BJC,2022.0,2,1
Q8316BJC,2022.0,4,1
Q8316BJC,2022.0,5,3
Q8316BJC,2022.0,8,1
Q8316BJC,2022.0,10,1
Q8316BJC,2022.0,11,2
Q8316BLC,2022.0,7,1
Q8316BLC,2022.0,9,1
Q8316BLC,2023.0,3,1
Q8316BMK,2022.0,5,1
Q8316BMK,2022.0,7,1
Q8316BMK,2022.0,9,2
Q8316BMK,2022.0,10,1
Q8316BMK,2022.0,11,1
Q8316BPE,2022.0,10,1
Q8316CDA,2022.0,5,1
Q8316CHA,2022.0,11,1
Q8316CNC,2022.0,1,1
Q8316CNC,2022.0,6,3
Q8316CNC,2022.0,7,3
Q8316CNC,2022.0,9,1
Q8316CUC,2022.0,3,1
Q8316CWB,2022.0,9,1
Q8316DDA,2022.0,2,1
Q8316DHO,2022.0,3,1
Q8316DHO,2022.0,4,1
Q8316DHO,2022.0,8,2
Q8316DHO,2022.0,9,2
Q8316DHO,2022.0,10,3
Q8316DHO,2022.0,11,3
Q8316DHO,2022.0,12,1
Q8316DHO,2023.0,1,3
Q8316DHO,2023.0,3,1
Q8316DHO,2023.0,4,2
Q8316DIA,2022.0,9,1
Q8316DIF,2022.0,12,1
Q8316DIM,2022.0,1,1
Q8316DIM,2022.0,6,1
Q8316DIM,2022.0,10,1
Q8316DIM,2023.0,3,1
Q8316DIZ,2022.0,5,2
Q8316DIZ,2022.0,6,1
Q8316DRD,2022.0,1,1
Q8316DTC,2022.0,9,1
Q8316DUA,2023.0,4,1
Q8316DUF,2022.0,12,1
Q8316DXA,2022.0,3,1
Q8316EEJ,2022.0,9,1
Q8316EEK,2022.0,9,1
Q8316EID,2022.0,3,1
Q8316EID,2022.0,8,1
Q8316EID,2023.0,4,1
Q8316EIP,2022.0,8,1
Q8316ELB,2022.0,12,1
Q8316EOB,2022.0,9,1
Q8316EOB,2023.0,3,1
Q8316EUF,2022.0,10,1
Q8316EVA,2022.0,8,1
Q8316FDA,2023.0,4,1
Q8316FFF,2022.0,7,1
Q8316FJT,2022.0,6,1
Q8316FJT,2022.0,9,2
Q8316FJT,2022.0,11,1
Q8316FJT,2022.0,12,1
Q8316FPB,2023.0,3,1
Q8316GHC,2022.0,7,1
Q8316GYA,2022.0,9,1
Q8316GYA,2022.0,11,1
Q8316HFQ,2022.0,1,1
Q8316HFQ,2022.0,2,3
Q8316HFQ,2022.0,3,4
Q8316HFQ,2022.0,4,2
Q8316HFQ,2022.0,6,3
Q8316HFQ,2022.0,7,4
Q8316HFQ,2022.0,8,7
Q8316HFQ,2022.0,9,3
Q8316HFQ,2022.0,11,3
Q8316HFQ,2023.0,1,1
Q8316HFQ,2023.0,2,3
Q8316HFQ,2023.0,3,1
Q8316HFQ,2023.0,4,1
Q8316HFT,2022.0,1,5
Q8316HFT,2022.0,2,1
Q8316HFT,2022.0,3,2
Q8316HFT,2022.0,4,3
Q8316HFT,2022.0,5,9
Q8316HFT,2022.0,6,3
Q8316HFT,2022.0,7,6
Q8316HFT,2022.0,8,3
Q8316HFT,2022.0,9,3
Q8316HFT,2022.0,10,8
Q8316HFT,2022.0,11,7
Q8316HFT,2022.0,12,4
Q8316HFT,2023.0,1,2
Q8316HFT,2023.0,2,4
Q8316HFT,2023.0,3,4
Q8316HFT,2023.0,4,3
Q8316HFV,2023.0,3,1
Q8316HJA,2022.0,4,1
Q8316HJA,2022.0,6,2
Q8316HJA,2022.0,7,2
Q8316HJA,2022.0,9,1
Q8316HJA,2022.0,11,1
Q8316HJA,2023.0,1,1
Q8316HJA,2023.0,2,1
Q8316HJW,2022.0,2,2
Q8316HJW,2022.0,5,2
Q8316HJW,2022.0,6,3
Q8316HJW,2022.0,9,3
Q8316HJW,2022.0,10,1
Q8316HJW,2022.0,11,2
Q8316HJW,2023.0,1,1
Q8316HJW,2023.0,2,1
Q8316HJW,2023.0,3,6
Q8316ILH,2022.0,5,1
Q8316ITB,2022.0,10,1
Q8316JBA,2022.0,9,1
Q8316JBA,2022.0,10,1
Q8316JBF,2022.0,1,2
Q8316JBF,2022.0,6,1
Q8316JBF,2022.0,11,1
Q8316JBF,2022.0,12,2
Q8316JBF,2023.0,3,1
Q8316JCS,2022.0,1,1
Q8316JCS,2022.0,3,1
Q8316JCS,2022.0,5,2
Q8316JCS,2022.0,6,1
Q8316JCS,2022.0,8,1
Q8316JCS,2022.0,9,1
Q8316JCS,2022.0,11,1
Q8316JCS,2022.0,12,2
Q8316JEC,2022.0,11,1
Q8316KKD,2022.0,8,1
Q8316LYD,2022.0,10,1
Q8316NNN,2022.0,11,1
Q8316XAB,2022.0,8,1
Q8316XXX,2022.0,12,1
Q8316XXX,2023.0,1,1
Q8317AAA,2022.0,7,1
Q8317AAA,2022.0,10,1
Q8317ADB,2022.0,1,4
Q8317ADB,2022.0,3,1
Q8317ADB,2022.0,4,1
Q8317ADB,2022.0,7,1
Q8317ADB,2022.0,9,1
Q8317ADB,2022.0,10,1
Q8317ADB,2022.0,11,2
Q8317ADB,2022.0,12,1
Q8317ADB,2023.0,3,1
Q8318AFB,2022.0,8,1
Q8318AHA,2022.0,6,1
Q8318AKL,2022.0,6,1
Q8318BWA,2022.0,3,1
Q8318BWA,2022.0,6,1
Q8318BWA,2022.0,8,1
Q8318BWA,2023.0,4,1
Q8318CCC,2022.0,3,1
Q8318CGA,2022.0,3,1
Q8318CGA,2022.0,12,1
Q8318CGA,2023.0,3,2
Q8318CVB,2022.0,3,1
Q8318CVG,2022.0,4,1
Q8318DDF,2022.0,6,1
Q8318DER,2022.0,11,1
Q8318DFG,2022.0,7,1
Q8318DFT,2023.0,1,1
Q8318DJT,2022.0,10,1
Q8318DRT,2023.0,3,1
Q8318DTN,2022.0,5,1
Q8318DTY,2023.0,1,2
Q8318EBG,2022.0,5,1
Q8318EBH,2022.0,8,2
Q8318EBH,2023.0,1,1
Q8318EBZ,2022.0,1,1
Q8318EDC,2022.0,1,1
Q8318EDF,2022.0,2,1
Q8318EEE,2022.0,1,1
Q8318EFA,2022.0,4,1
Q8318EFA,2022.0,5,1
Q8318EFA,2022.0,8,2
Q8318EFA,2023.0,2,1
Q8318EFA,2023.0,3,1
Q8318EPQ,2022.0,7,1
Q8318EPQ,2022.0,9,1
Q8318EPQ,2022.0,11,1
Q8318EPQ,2022.0,12,1
Q8318EPQ,2023.0,2,1
Q8318EPQ,2023.0,3,3
Q8318ERT,2023.0,3,1
Q8318ESD,2022.0,2,1
Q8318FDR,2022.0,10,1
Q8318FIH,2023.0,1,1
Q8318FJG,2023.0,3,1
Q8318FKE,2022.0,10,1
Q8318FLA,2022.0,9,1
Q8318FLQ,2023.0,3,1
Q8318FYA,2023.0,1,1
Q8318GGA,2022.0,10,1
Q8318GGF,2022.0,2,1
Q8318GGF,2022.0,9,2
Q8318GGF,2023.0,3,1
Q8318GGF,2023.0,4,2
Q8318GGI,2022.0,3,1
Q8318GGQ,2022.0,2,1
Q8318GGQ,2022.0,3,5
Q8318GGQ,2022.0,4,2
Q8318GGQ,2022.0,5,2
Q8318GGQ,2022.0,6,1
Q8318GGQ,2022.0,7,3
Q8318GGQ,2022.0,11,3
Q8318GGQ,2023.0,1,1
Q8318GGQ,2023.0,2,2
Q8318GGQ,2023.0,3,2
Q8318GLA,2022.0,7,1
Q8318GLE,2022.0,4,1
Q8318GLT,2022.0,9,1
Q8318GLT,2022.0,10,2
Q8318GLX,2022.0,5,1
Q8318GOC,2023.0,3,1
Q8318HCB,2022.0,1,18
Q8318HCB,2022.0,2,6
Q8318HCB,2022.0,3,3
Q8318HCB,2022.0,4,4
Q8318HCB,2022.0,5,4
Q8318HCB,2022.0,6,9
Q8318HCB,2022.0,7,4
Q8318HCB,2022.0,8,2
Q8318HCB,2022.0,9,6
Q8318HCB,2022.0,10,2
Q8318HCB,2022.0,11,4
Q8318HCB,2023.0,1,1
Q8318HCB,2023.0,2,2
Q8318HCB,2023.0,3,1
Q8318HCB,2023.0,4,3
Q8318HHG,2022.0,3,1
Q8318JIO,2023.0,1,1
Q8318MNB,2022.0,3,1
Q8318MNB,2022.0,4,2
Q8318MNB,2022.0,7,2
Q8318MNB,2022.0,9,1
Q8318MNB,2022.0,11,1
Q8318MNB,2023.0,1,1
Q8318NNN,2022.0,3,1
Q8318NNN,2022.0,5,1
Q8318NNN,2022.0,8,4
Q8318NNN,2023.0,2,2
Q8318NNN,2023.0,3,3
Q8318OIU,2022.0,1,1
Q8318OIU,2022.0,2,1
Q8318PKJ,2023.0,3,1
Q8318POL,2022.0,3,1
Q8318PZH,2022.0,3,1
Q8318PZH,2022.0,6,1
Q8318RDF,2022.0,5,1
Q8318RFG,2022.0,4,1
Q8318RTF,2022.0,12,1
Q8318RTF,2023.0,1,1
Q8318SRF,2023.0,3,1
Q8318WAN,2022.0,9,1
Q8318XXX,2022.0,1,1
Q8318XXX,2022.0,3,1
Q8318XXX,2022.0,5,1
Q8318XXX,2022.0,7,1
Q8318XXX,2022.0,8,1
Q8318XXX,2022.0,9,2
Q8318XXX,2023.0,1,1
Q8318XXX,2023.0,4,1
Q8319AAA,2022.0,4,1
Q8319AAA,2022.0,8,1
Q8319AAA,2022.0,11,1
Q8319AAA,2023.0,4,1
Q8319AAC,2022.0,9,1
Q8319AAC,2022.0,11,1
Q8319ABU,2022.0,1,1
Q8319ABU,2022.0,2,1
Q8319ABU,2023.0,1,1
Q8319ACA,2022.0,2,1
Q8319AGK,2022.0,4,1
Q8319AGK,2022.0,10,1
Q8319AGK,2023.0,3,1
Q8319AJM,2022.0,7,1
Q8319AOB,2023.0,3,1
Q8319AUB,2022.0,1,1
Q8319AUB,2022.0,3,1
Q8319AUB,2022.0,7,1
Q8319AUB,2022.0,9,1
Q8319AVA,2022.0,3,1
Q8319AVA,2022.0,7,2
Q8319AVA,2022.0,9,1
Q8319AVA,2022.0,10,1
Q8319AVA,2023.0,3,1
Q8319AVB,2023.0,3,2
Q8319AXD,2022.0,9,1
Q8319AXD,2022.0,12,1
Q8319AXD,2023.0,4,1
Q8319AYA,2022.0,8,1
Q8319AZA,2022.0,5,1
Q8319AZA,2022.0,8,1
Q8319AZA,2022.0,11,1
Q8319BFA,2022.0,1,2
Q8319BFA,2022.0,2,1
Q8319BFA,2022.0,3,1
Q8319BFA,2022.0,4,1
Q8319BFA,2022.0,5,1
Q8319BFA,2022.0,6,1
Q8319BFA,2022.0,7,1
Q8319BFA,2022.0,8,1
Q8319BFA,2022.0,9,1
Q8319BFA,2022.0,12,4
Q8319BFA,2023.0,3,1
Q8319BFV,2022.0,1,2
Q8319BFV,2022.0,2,3
Q8319BFV,2022.0,3,1
Q8319BFV,2022.0,4,1
Q8319BFV,2022.0,5,6
Q8319BFV,2022.0,6,3
Q8319BFV,2022.0,7,2
Q8319BFV,2022.0,8,1
Q8319BFV,2022.0,9,4
Q8319BFV,2022.0,10,4
Q8319BFV,2022.0,11,3
Q8319BFV,2023.0,1,4
Q8319BFV,2023.0,2,1
Q8319BFV,2023.0,3,4
Q8319BFV,2023.0,4,1
Q8319BHD,2022.0,4,1
Q8319BHD,2023.0,4,1
Q8319BHK,2022.0,1,1
Q8319BKF,2023.0,1,1
Q8319BNB,2022.0,10,1
Q8319BRB,2022.0,1,3
Q8319BRB,2022.0,2,5
Q8319BRB,2022.0,3,3
Q8319BRB,2022.0,4,1
Q8319BRB,2022.0,7,3
Q8319BRB,2022.0,8,2
Q8319BRB,2022.0,9,3
Q8319BRB,2022.0,10,1
Q8319BRB,2022.0,11,2
Q8319BRB,2022.0,12,3
Q8319BRB,2023.0,1,3
Q8319BRB,2023.0,2,2
Q8319BRB,2023.0,3,2
Q8319BRB,2023.0,4,4
Q8319BSA,2022.0,9,1
Q8319BSV,2022.0,11,1
Q8319BVH,2023.0,3,1
Q8319BWA,2022.0,4,1
Q8319BWE,2022.0,6,1
Q8319BXF,2022.0,12,1
Q8319BZA,2022.0,10,1
Q8319CRF,2022.0,2,2
Q8319CRF,2022.0,3,6
Q8319CRF,2022.0,4,2
Q8319CRF,2022.0,5,3
Q8319CRF,2022.0,6,20
Q8319CRF,2022.0,7,5
Q8319CRF,2022.0,8,3
Q8319CRF,2022.0,9,3
Q8319CRF,2022.0,10,4
Q8319CRF,2022.0,11,9
Q8319CRF,2022.0,12,4
Q8319CRF,2023.0,1,2
Q8319CRF,2023.0,3,2
Q8319CRF,2023.0,4,1
Q8319DDD,2022.0,5,1
Q8319DDF,2022.0,5,1
Q8319DDF,2022.0,9,1
Q8319DEL,2022.0,11,1
Q8319DFC,2022.0,3,1
Q8319DFG,2023.0,1,1
Q8319DFR,2022.0,11,1
Q8319DRT,2023.0,3,1
Q8319DSE,2022.0,1,1
Q8319DTY,2023.0,3,2
Q8319EDC,2022.0,1,1
Q8319EDF,2022.0,1,1
Q8319EEJ,2022.0,2,1
Q8319EKD,2022.0,10,1
Q8319ESV,2022.0,11,1
Q8319FDE,2022.0,10,1
Q8319FGY,2023.0,1,1
Q8319FRK,2022.0,8,1
Q8319FTY,2023.0,4,1
Q8319GFD,2022.0,3,1
Q8319GFR,2022.0,6,1
Q8319JHD,2022.0,10,1
Q8319JHD,2023.0,4,1
Q8319JJJ,2022.0,4,1
Q8319JPQ,2022.0,10,1
Q8319JUY,2023.0,2,1
Q8319LOL,2022.0,1,1
Q8319LOL,2022.0,2,1
Q8319LOL,2022.0,5,1
Q8319NNN,2022.0,8,2
Q8319NNN,2022.0,12,1
Q8319OIU,2022.0,11,1
Q8319RRR,2022.0,6,1
Q8319RTY,2023.0,4,1
Q8319TER,2022.0,1,1
Q8319TRE,2022.0,4,1
Q8319TRE,2022.0,5,1
Q8319TRE,2022.0,6,1
Q8319TRE,2022.0,7,1
Q8319TRE,2022.0,8,4
Q8319TRE,2022.0,9,2
Q8319TRE,2023.0,2,1
Q8319TRE,2023.0,4,1
Q8319WWA,2022.0,4,1
Q8319XXX,2022.0,3,1
Q8319XXX,2022.0,4,1
Q8319XXX,2022.0,7,1
Q8319XXX,2022.0,8,1
Q8319XXX,2022.0,9,5
Q8319XXX,2022.0,10,4
Q8319XXX,2022.0,11,2
Q8319XXX,2023.0,4,1
Q8320AAA,2022.0,6,1
Q8320AAA,2022.0,11,1
Q8320ABA,2022.0,2,1
Q8320AEF,2022.0,9,1
Q8320AGA,2022.0,10,1
Q8320AGA,2023.0,2,1
Q8320ANA,2022.0,11,1
Q8320ARA,2022.0,1,2
Q8320AUA,2022.0,7,1
Q8320BJA,2022.0,10,1
Q8320BJO,2022.0,4,1
Q8320BKB,2022.0,2,1
Q8320BKB,2022.0,3,2
Q8320BKB,2022.0,7,1
Q8320BKB,2022.0,10,1
Q8320BKB,2023.0,3,1
Q8320BLA,2022.0,5,1
Q8320BLA,2022.0,6,1
Q8320BLA,2022.0,8,1
Q8320BLA,2023.0,3,1
Q8320BOX,2022.0,4,1
Q8320BQA,2022.0,4,1
Q8320BQS,2022.0,5,1
Q8320BQS,2022.0,7,1
Q8320CBA,2022.0,5,1
Q8320CBZ,2022.0,12,2
Q8320CCA,2022.0,12,1
Q8320CGA,2022.0,1,21
Q8320CGA,2022.0,2,1
Q8320CGA,2022.0,4,1
Q8320CGA,2022.0,7,2
Q8320CGA,2023.0,3,1
Q8320CGA,2023.0,4,1
Q8320CGB,2022.0,1,2
Q8320CGB,2022.0,7,1
Q8320CGB,2022.0,8,1
Q8320CGB,2022.0,12,1
Q8320CGB,2023.0,2,1
Q8322AAA,2022.0,1,1
Q8322AAA,2022.0,3,1
Q8322AAA,2022.0,5,3
Q8322AAA,2023.0,1,1
Q8322AAA,2023.0,3,1
Q8322ACA,2022.0,3,1
Q8322ACA,2022.0,10,1
Q8322AEI,2022.0,6,1
Q8322AFL,2022.0,3,1
Q8322AFL,2022.0,4,1
Q8322AFL,2022.0,9,2
Q8322AFL,2022.0,11,2
Q8322AFL,2023.0,4,1
Q8322ALC,2022.0,1,2
Q8322ALC,2022.0,3,1
Q8322ALC,2022.0,4,1
Q8322ALC,2022.0,5,1
Q8322ALC,2022.0,8,1
Q8322AMN,2023.0,1,1
Q8322APA,2023.0,4,1
Q8322ATA,2022.0,2,1
Q8322ATA,2022.0,6,1
Q8322ATA,2023.0,4,1
Q8322ATW,2022.0,4,1
Q8322AVK,2022.0,1,1
Q8322AVU,2022.0,2,1
Q8322AVU,2022.0,9,1
Q8322AYA,2022.0,3,1
Q8322BAQ,2022.0,2,1
Q8322BKR,2022.0,4,1
Q8322BKR,2022.0,7,1
Q8322BKR,2022.0,8,2
Q8322BKR,2022.0,9,1
Q8322BKR,2022.0,10,2
Q8322BKR,2023.0,1,1
Q8322BNA,2023.0,2,1
Q8322BNB,2022.0,1,1
Q8322BNB,2022.0,2,1
Q8322BNB,2022.0,3,1
Q8322BNB,2022.0,4,1
Q8322BNB,2022.0,5,3
Q8322BNB,2022.0,6,1
Q8322BNB,2022.0,7,2
Q8322BNB,2022.0,8,1
Q8322BNB,2022.0,9,2
Q8322BNB,2022.0,10,3
Q8322BNB,2022.0,11,5
Q8322BNB,2022.0,12,2
Q8322BNB,2023.0,1,2
Q8322BNB,2023.0,2,4
Q8322BNB,2023.0,3,4
Q8322BNB,2023.0,4,2
Q8322BUK,2022.0,7,2
Q8322BUK,2023.0,3,1
Q8322BVG,2023.0,2,1
Q8322BWB,2023.0,1,1
Q8322BWF,2022.0,11,1
Q8322BWH,2023.0,1,1
Q8322BXA,2022.0,7,1
Q8322BXH,2022.0,6,1
Q8322BXH,2022.0,8,1
Q8322BXH,2022.0,9,2
Q8322BXH,2022.0,11,3
Q8322BXH,2022.0,12,1
Q8322BZL,2022.0,1,3
Q8322BZL,2022.0,5,1
Q8322BZL,2023.0,3,1
Q8322CIB,2023.0,3,1
Q8322CLF,2022.0,6,1
Q8322COA,2023.0,1,1
Q8322CQL,2023.0,1,1
Q8322DTF,2023.0,1,1
Q8322DTY,2023.0,2,1
Q8322EHA,2022.0,5,2
Q8322EHA,2022.0,6,1
Q8322EHA,2022.0,7,1
Q8322EHA,2022.0,8,1
Q8322EHA,2022.0,9,1
Q8322EHA,2023.0,2,1
Q8322EMC,2022.0,10,1
Q8322EOA,2022.0,2,1
Q8322ESK,2022.0,10,1
Q8322ETB,2023.0,1,1
Q8322EVA,2022.0,12,1
Q8322EVB,2022.0,5,1
Q8322FDF,2022.0,3,1
Q8322FFJ,2022.0,1,1
Q8322FHC,2022.0,3,1
Q8322FHC,2022.0,10,2
Q8322FIF,2022.0,1,1
Q8322FIF,2022.0,2,1
Q8322FIF,2022.0,6,1
Q8322FIF,2022.0,8,2
Q8322FIF,2022.0,9,2
Q8322FIF,2023.0,2,1
Q8322FIF,2023.0,4,1
Q8322FKA,2022.0,7,1
Q8322FKA,2022.0,9,1
Q8322FKA,2022.0,10,2
Q8322FKA,2023.0,3,1
Q8322FMC,2023.0,3,1
Q8322FRT,2022.0,10,1
Q8322FTB,2023.0,3,1
Q8322FTY,2023.0,1,1
Q8322FUA,2022.0,11,1
Q8322FWH,2022.0,11,1
Q8322FWP,2022.0,1,2
Q8322FWP,2023.0,3,1
Q8322FYA,2023.0,3,1
Q8322FYG,2022.0,1,1
Q8322FYJ,2022.0,8,1
Q8322GBN,2022.0,3,1
Q8322GGB,2022.0,7,1
Q8322GIE,2022.0,1,1
Q8322GIE,2022.0,2,2
Q8322GIE,2022.0,3,1
Q8322GIT,2022.0,2,1
Q8322GIT,2022.0,7,1
Q8322GIU,2022.0,1,1
Q8322GIU,2022.0,4,1
Q8322GIU,2023.0,2,2
Q8322GXB,2022.0,10,1
Q8322GZA,2022.0,6,1
Q8322HFA,2023.0,3,1
Q8322HFN,2022.0,4,1
Q8322HNL,2022.0,3,1
Q8322HNL,2022.0,5,1
Q8322HNL,2022.0,8,1
Q8322HNL,2022.0,9,1
Q8322HNL,2022.0,10,1
Q8322HNL,2023.0,2,1
Q8322KKK,2022.0,2,1
Q8322NBG,2022.0,1,1
Q8322NBG,2022.0,10,1
Q8322NNN,2023.0,2,2
Q8322RSD,2022.0,12,1
Q8322XXX,2022.0,1,1
Q8322XXX,2022.0,4,1
Q8322XXX,2022.0,7,1
Q8322XXX,2023.0,2,1
Q8340ADA,2022.0,7,1
Q8340ADY,2022.0,10,1
Q8340AEG,2022.0,4,1
Q8340AEG,2022.0,6,1
Q8340AEG,2022.0,8,1
Q8340AEG,2022.0,9,1
Q8340AEG,2023.0,4,1
Q8340AHA,2022.0,5,1
Q8340AHA,2022.0,8,1
Q8340AHF,2022.0,2,1
Q8340AHF,2022.0,5,1
Q8340AHF,2022.0,6,1
Q8340AHF,2022.0,7,1
Q8340AHF,2022.0,8,1
Q8340AHF,2022.0,9,3
Q8340AHF,2022.0,11,2
Q8340AHF,2022.0,12,1
Q8340AHG,2022.0,1,1
Q8340AHG,2022.0,7,1
Q8340AHG,2022.0,10,1
Q8340AHG,2022.0,11,1
Q8340AHG,2023.0,1,1
Q8340AHG,2023.0,3,1
Q8340AHN,2023.0,3,1
Q8340AIH,2022.0,6,1
Q8340AIH,2022.0,11,1
Q8340AIH,2022.0,12,1
Q8340AIH,2023.0,4,1
Q8340ANA,2022.0,2,1
Q8340ANF,2023.0,4,1
Q8340AUF,2022.0,8,1
Q8340AUL,2022.0,3,2
Q8340AWJ,2022.0,2,1
Q8340BAK,2022.0,5,3
Q8340BAK,2022.0,10,1
Q8340BAT,2022.0,12,1
Q8340BAU,2022.0,2,1
Q8340BAU,2022.0,4,1
Q8340BAU,2022.0,7,1
Q8340BAU,2022.0,11,1
Q8340BAU,2022.0,12,2
Q8340BKA,2022.0,7,1
Q8340BNA,2022.0,9,1
Q8340BPE,2022.0,7,1
Q8340CDP,2022.0,1,1
Q8340CDV,2022.0,2,1
Q8340CDV,2022.0,3,2
Q8340CDV,2022.0,4,1
Q8340CDV,2022.0,5,1
Q8340CDV,2022.0,7,1
Q8340CDV,2022.0,9,1
Q8340CDV,2022.0,12,1
Q8340CRJ,2023.0,3,1
Q8340CZD,2022.0,3,1
Q8340CZD,2022.0,4,1
Q8340CZD,2022.0,5,1
Q8340CZD,2022.0,6,1
Q8340CZD,2022.0,7,1
Q8340CZD,2022.0,9,1
Q8340CZD,2022.0,10,2
Q8340CZD,2023.0,1,1
Q8340DCA,2022.0,9,1
Q8340DCA,2022.0,11,1
Q8340DHA,2022.0,1,4
Q8340DHA,2022.0,3,2
Q8340DHA,2022.0,6,1
Q8340DHA,2022.0,8,1
Q8340DHA,2022.0,11,1
Q8340DHA,2023.0,1,1
Q8340DQA,2022.0,6,2
Q8340DQA,2023.0,2,1
Q8340DQJ,2022.0,7,1
Q8340DVA,2022.0,8,1
Q8340EMM,2022.0,8,1
Q8340EMM,2023.0,1,1
Q8340EMM,2023.0,3,1
Q8340EMY,2022.0,3,1
Q8340EOF,2022.0,10,1
Q8340ESJ,2022.0,5,2
Q8340EUE,2022.0,6,1
Q8340EUE,2022.0,7,2
Q8340EUE,2023.0,3,5
Q8340EUF,2022.0,1,2
Q8340EUF,2022.0,7,1
Q8340EUF,2022.0,8,1
Q8340EUF,2022.0,9,1
Q8340EUF,2022.0,10,1
Q8340EVA,2022.0,6,1
Q8340EVA,2022.0,9,1
Q8340EWA,2022.0,9,4
Q8340EWD,2022.0,6,1
Q8340EWD,2022.0,9,2
Q8340EWD,2022.0,10,1
Q8340EWD,2023.0,2,1
Q8340EWD,2023.0,3,2
Q8340EWF,2022.0,1,1
Q8340EWF,2022.0,3,2
Q8340EWF,2022.0,7,1
Q8340EWF,2022.0,8,1
Q8340EWF,2022.0,12,2
Q8340EWF,2023.0,1,2
Q8340EWF,2023.0,3,1
Q8340EWG,2022.0,7,2
Q8340EXC,2022.0,12,1
Q8340EXC,2023.0,1,1
Q8340EYR,2022.0,4,1
Q8340EYR,2022.0,5,1
Q8340EYR,2022.0,7,1
Q8340EYR,2022.0,9,1
Q8340EYR,2022.0,11,1
Q8340EYT,2023.0,3,1
Q8340EZQ,2022.0,6,1
Q8340EZQ,2022.0,7,1
Q8340EZQ,2022.0,9,1
Q8340EZQ,2022.0,10,1
Q8340EZQ,2023.0,3,1
Q8340FAA,2022.0,6,1
Q8340FAA,2022.0,11,1
Q8340FAB,2022.0,8,1
Q8340FAC,2022.0,1,5
Q8340FAC,2022.0,2,2
Q8340FAC,2022.0,3,8
Q8340FAC,2022.0,5,5
Q8340FAC,2022.0,6,12
Q8340FAC,2022.0,7,7
Q8340FAC,2022.0,8,7
Q8340FAC,2022.0,9,7
Q8340FAC,2022.0,10,5
Q8340FAC,2022.0,11,3
Q8340FAC,2022.0,12,2
Q8340FAC,2023.0,1,6
Q8340FAC,2023.0,2,2
Q8340FAC,2023.0,3,6
Q8340FAC,2023.0,4,1
